Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,franchise_id,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of
2011,1s,,41,FrRnd,41,Rays,TBD,Y,"$1,500,000 ",*Tyler Goeddel(minors),3B,-1.2,92,213,4,0.193,0.549,,,,,,,HS,"St. Francis HS (Mountain View, CA)"
2011,1s,,42,FrRnd,42,Rays,TBD,Y,"$650,000 ",*Jeff Ames(minors),RHP,,,,,,,,,,,,,JC,"Lower Columbia College (Longview, WA)"
2011,1s,,52,FrRnd,52,Rays,TBD,Y,"$684,000 ",*Blake Snell(minors),LHP,12.7,31,42,0,0.095,0.269,143,49,41,3.51,1.26,0,HS,"Shorewood HS (Shoreline, WA)"
2011,1s,,56,FrRnd,56,Rays,TBD,Y,"$625,000 ",*Kes Carter(minors),OF,,,,,,,,,,,,,4Yr,"Western Kentucky University (Bowling Green, KY)"
2011,1s,,59,FrRnd,59,Rays,TBD,Y,"$370,000 ",*Grayson Garvin(minors),LHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)"
2011,1s,,60,FrRnd,60,Rays,TBD,Y,"$490,000 ",*James Harris(minors),OF,,,,,,,,,,,,,HS,"Oakland Technical HS (Oakland, CA)"
2011,1,,24,FrRnd,24,Rays via Red Sox,TBD,Y,"$1,600,000 ",*Taylor Guerrieri(minors),RHP,0.2,2,0,0,,,29,0,0,5.5,1.69,0,HS,"Spring Valley HS (Columbia, SC)"
2011,1,,31,FrRnd,31,Rays via Yankees,TBD,Y,"$1,150,000 ",*Mikie Mahtook(minors),OF,0.3,291,884,33,0.235,0.697,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)"
2011,1s,,36,FrRnd,36,Red Sox,BOS,Y,"$1,550,000 ",*Henry Owens(minors),LHP,0.1,1,2,0,0,0,16,4,6,5.19,1.52,0,HS,"Edison HS (Huntington Beach, CA)"
2011,1s,,40,FrRnd,40,Red Sox,BOS,Y,"$1,100,000 ",*Jackie Bradley Jr.(minors),OF,17.4,1080,3507,105,0.229,0.697,,,,,,,4Yr,"University of South Carolina (Columbia, SC)"
2011,1,,26,FrRnd,26,Red Sox via Rangers,BOS,Y,"$2,500,000 ",*Blake Swihart(minors),C,-0.3,234,639,12,0.243,0.656,,,,,,,HS,"V Sue Cleveland HS (Rio Rancho, NM)"
2011,1,,19,FrRnd,19,Red Sox via Tigers,BOS,Y,"$1,500,000 ",*Matt Barnes(minors),RHP,3.2,25,1,0,0,0,405,32,29,4.2,1.35,41,4Yr,"University of Connecticut (Storrs, CT)"
2011,1,,27,FrRnd,27,Reds,CIN,Y,"$2,000,000 ",Robert Stephenson(minors),RHP,-0.4,137,36,0,0.028,0.082,179,12,15,4.94,1.45,2,HS,"Alhambra HS (Martinez, CA)"
2011,1,,20,FrRnd,20,Rockies,COL,Y,"$1,400,000 ",Tyler Anderson(minors),LHP,9.3,92,157,2,0.096,0.284,132,38,39,4.44,1.28,0,4Yr,"University of Oregon (Eugene, OR)"
2011,1s,,45,FrRnd,45,Rockies,COL,Y,"$915,000 ",*Trevor Story(minors),SS,28.9,820,3107,172,0.268,0.85,,,,,,,HS,"Irving HS (Irving, TX)"
2011,1,,5,FrRnd,5,Royals,KCR,Y,"$7,500,000 ",Bubba Starling(minors),OF,-1.8,91,245,5,0.204,0.544,,,,,,,HS,"Gardner-Edgerton HS (Gardner, KS)"
2011,1,,30,FrRnd,30,Twins,MIN,Y,"$1,175,000 ",Levi Michael(minors),SS,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)"
2011,1s,,50,FrRnd,50,Twins,MIN,Y,"$1,050,000 ",*Travis Harrison(minors),3B,,,,,,,,,,,,,HS,"Tustin HS (Tustin, CA)"
2011,1s,,55,FrRnd,55,Twins,MIN,Y,"$1,000,000 ",*Hudson Boyd(minors),RHP,,,,,,,,,,,,,HS,"Bishop Verot HS (Fort Myers, FL)"
2011,1s,,47,FrRnd,47,White Sox,CHW,Y,"$795,000 ",*Keenyn Walker(minors),OF,,,,,,,,,,,,,JC,"Central Arizona College (Coolidge, AZ)"
2011,1s,,51,FrRnd,51,Yankees,NYY,Y,"$750,000 ",*Dante Bichette(minors),3B,,,,,,,,,,,,,HS,"Orangewood Christian HS (Maitland, FL)"
2012,1,,1,FrRnd,1,Astros,HOU,Y,"$4,800,000 ",Carlos Correa(minors),SS,36,812,3054,142,0.278,0.836,,,,,,,HS,"Puerto Rico Baseball Academy (Gurabo, Puerto Rico)"
2012,1s,,41,FrRnd,41,Astros,HOU,Y,"$2,500,000 ",*Lance McCullers Jr.(minors),RHP,9.7,7,14,0,0.071,0.143,122,45,30,3.57,1.25,0,HS,"Jesuit HS (Tampa, FL)"
2012,1,,11,FrRnd,11,Athletics,OAK,Y,"$2,625,000 ",Addison Russell(minors),SS,11.3,615,1987,60,0.242,0.704,,,,,,,HS,"Pace HS (Pace, FL)"
2012,1s,,34,FrRnd,34,Athletics,OAK,Y,"$1,500,000 ",*Daniel Robertson(minors),SS,2.2,299,801,18,0.227,0.683,3,0,0,0,0.67,0,HS,"Upland HS (Upland, CA)"
2012,1s,,47,FrRnd,47,Athletics,OAK,Y,"$1,079,700 ",*Matt Olson(minors),1B,19.8,656,2357,154,0.252,0.853,,,,,,,HS,"Parkview HS (Lilburn, GA)"
2012,1,,17,FrRnd,17,Blue Jays,TOR,Y,"$1,750,000 ",D.J. Davis(minors),OF,,,,,,,,,,,,,HS,"Stone County HS (Wiggins, MS)"
2012,1,,22,FrRnd,22,Blue Jays,TOR,Y,"$1,800,000 ",*Marcus Stroman(minors),RHP,17.5,56,89,1,0.101,0.308,188,63,65,3.71,1.26,1,4Yr,"Duke University (Durham, NC)"
2012,1s,,50,FrRnd,50,Blue Jays,TOR,Y,"$2,000,000 ",*Matt Smoral(minors),LHP,,,,,,,,,,,,,HS,"Solon HS (Solon, OH)"
2012,1s,,58,FrRnd,58,Blue Jays,TOR,Y,"$1,000,000 ",*Mitch Nay(minors),3B,,,,,,,,,,,,,HS,"Hamilton HS (Chandler, AZ)"
2012,1s,,60,FrRnd,60,Blue Jays,TOR,Y,"$750,000 ",*Tyler Gonzales(minors),RHP,,,,,,,,,,,,,HS,"James Madison HS (San Antonio, TX)"
2012,1,,21,FrRnd,21,Braves,ATL,Y,"$1,650,000 ",Lucas Sims(minors),RHP,0.9,89,27,0,0.074,0.148,120,14,10,4.97,1.29,8,HS,"Brookwood HS (Snellville, GA)"
2012,1,,28,FrRnd,28,Brewers,MIL,Y,"$1,525,000 ",Victor Roache(minors),OF,,,,,,,,,,,,,4Yr,"Georgia Southern University (Statesboro, GA)"
2012,1s,,38,FrRnd,38,Brewers,MIL,Y,"$1,200,000 ",*Mitch Haniger(minors),OF,14.2,516,1975,104,0.262,0.818,,,,,,,4Yr,"California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)"
2012,1,,27,FrRnd,27,Brewers via Tigers,MIL,Y,"$1,675,000 ",*Clint Coulter(minors),C,,,,,,,,,,,,,HS,"Union HS (Camas, WA)"
2012,1,,23,FrRnd,23,Cardinals,STL,Y,"$1,600,000 ",James Ramsey(minors),OF,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)"
2012,1s,,36,FrRnd,36,Cardinals,STL,Y,"$1,430,000 ",*Stephen Piscotty(minors),3B,7,703,2449,89,0.258,0.758,,,,,,,4Yr,"Stanford University (Palo Alto, CA)"
2012,1s,,52,FrRnd,52,Cardinals,STL,Y,"$678,790 ",*Patrick Wisdom(minors),3B,3.3,225,690,49,0.229,0.794,,,,,,,4Yr,"Saint Mary's College of California (Moraga, CA)"
2012,1s,,59,FrRnd,59,Cardinals,STL,Y,"$700,000 ",*Steve Bean(minors),C,,,,,,,,,,,,,HS,"Rockwall HS (Rockwall, TX)"
2012,1,,19,FrRnd,19,Cardinals via Angels,STL,Y,"$1,900,000 ",*Michael Wacha(minors),RHP,9.4,159,251,0,0.092,0.222,215,69,49,4.05,1.32,0,4Yr,"Texas A&M University (College Station, TX)"
2012,1,,6,FrRnd,6,Cubs,CHC,Y,"$3,900,000 ",Albert Almora(minors),OF,2.7,580,1429,33,0.264,0.69,1,0,0,27,2,0,HS,"Mater Academy Charter School (Hialeah, FL)"
2012,1s,,43,FrRnd,43,Cubs,CHC,Y,"$1,196,000 ",*Pierce Johnson(minors),RHP,0.9,96,1,0,0,0,131,9,8,3.97,1.32,0,4Yr,"Missouri State University (Springfield, MO)"
2012,1s,,56,FrRnd,56,Cubs,CHC,Y,"$911,700 ",*Paul Blackburn(minors),RHP,2.4,2,5,0,0,0,46,12,14,4.64,1.36,0,HS,"Heritage HS (Brentwood, CA)"
2012,1,,26,FrRnd,26,Diamondbacks,ARI,Y,"$1,700,000 ",Stryker Trahan(minors),C,,,,,,,,,,,,,HS,"Acadiana HS (Lafayette, LA)"
2012,1,,18,FrRnd,18,Dodgers,LAD,Y,"$2,350,000 ",Corey Seager(minors),SS,22.9,712,2719,119,0.289,0.853,,,,,,,HS,"Northwest Cabarrus HS (Concord, NC)"
2012,1s,,51,FrRnd,51,Dodgers,LAD,Y,"$984,700 ",*Jesmuel Valentin(minors),SS,-0.7,46,79,1,0.177,0.562,1,0,0,27,4,0,HS,"Puerto Rico Baseball Academy (Gurabo, Puerto Rico)"
2012,1,,20,FrRnd,20,Giants,SFG,Y,"$1,850,000 ",Chris Stratton(minors),RHP,1,138,64,0,0.125,0.264,211,29,23,4.6,1.45,11,4Yr,"Mississippi State University (Mississippi State, MS)"
2012,1,,15,FrRnd,15,Indians,CLE,Y,"$1,750,000 ",Tyler Naquin(minors),OF,4,491,1487,55,0.271,0.779,,,,,,,4Yr,"Texas A&M University (College Station, TX)"
2012,1,,3,FrRnd,3,Mariners,SEA,Y,"$4,000,000 ",Mike Zunino(minors),C,10.1,850,2674,146,0.2,0.681,,,,,,,4Yr,"University of Florida (Gainesville, FL)"
2012,1,,9,FrRnd,9,Marlins,FLA,Y,"$2,600,000 ",Andrew Heaney(minors),LHP,6.4,15,24,0,0.125,0.285,124,33,38,4.63,1.25,0,4Yr,"Oklahoma State University (Stillwater, OK)"
2012,1,,12,FrRnd,12,Mets,NYM,Y,"$2,300,000 ",Gavin Cecchini(minors),SS,-0.5,36,83,1,0.217,0.571,,,,,,,HS,"Alfred M. Barbe HS (Lake Charles, LA)"
2012,1s,,35,FrRnd,35,Mets,NYM,Y,"$1,400,000 ",*Kevin Plawecki(minors),C,2.9,412,1173,22,0.232,0.655,7,0,0,4.7,0.91,0,4Yr,"Purdue University (West Lafayette, IN)"
2012,1,,16,FrRnd,16,Nationals,WSN,Y,"$2,925,000 ",Lucas Giolito(minors),RHP,10.4,13,18,0,0.167,0.333,131,47,42,4.26,1.22,0,HS,"Harvard-Westlake HS (Los Angeles, CA)"
2012,1,,4,FrRnd,4,Orioles,BAL,Y,"$4,320,000 ",Kevin Gausman(minors),RHP,18.1,81,110,0,0.109,0.27,252,70,78,3.94,1.28,0,4Yr,"Louisiana State University (Baton Rouge, LA)"
2012,1,,7,FrRnd,7,Padres,SDP,Y,"$3,000,000 ",Max Fried(minors),LHP,15.9,93,126,0,0.214,0.542,111,48,20,3.22,1.19,0,HS,"Harvard-Westlake HS (Los Angeles, CA)"
2012,1s,,33,FrRnd,33,Padres,SDP,Y,"$1,200,000 ",*Zach Eflin(minors),RHP,6.5,93,167,1,0.126,0.298,120,36,45,4.53,1.3,0,HS,"Paul J. Hagerty HS (Oviedo, FL)"
2012,1s,,44,FrRnd,44,Padres,SDP,Y,"$975,000 ",*Travis Jankowski(minors),OF,2.7,459,1058,9,0.238,0.634,,,,,,,4Yr,"State University of New York at Stony Brook (Stony Brook, NY)"
2012,1,,55,FrRnd,55,Padres,SDP,Y,"$2,000,000 ",*Walker Weickel(minors),RHP,,,,,,,,,,,,,HS,"Olympia HS (Orlando, FL)"
2012,1s,,40,FrRnd,40,Phillies,PHI,Y,"$1,291,300 ",*Shane Watson(minors),RHP,,,,,,,,,,,,,HS,"Lakewood HS (Lakewood, CA)"
2012,1s,,54,FrRnd,54,Phillies,PHI,Y,"$940,200 ",*Mitch Gueller(minors),RHP,,,,,,,,,,,,,HS,"W. F. West HS (Chehalis, WA)"
2012,1,,8,FrRnd,8,Pirates,PIT,N,,Mark Appel(minors),RHP,0.1,0,0,,,,2,0,0,0,0.5,0,4Yr,"Stanford University (Palo Alto, CA)"
2012,1s,,45,FrRnd,45,Pirates,PIT,Y,"$1,000,000 ",*Barrett Barnes(minors),OF,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)"
2012,1,,29,FrRnd,29,Rangers,TEX,Y,"$1,625,000 ",Lewis Brinson(minors),OF,-3.4,341,1035,25,0.199,0.57,,,,,,,HS,"Coral Springs HS (Coral Springs, FL)"
2012,1s,,39,FrRnd,39,Rangers,TEX,Y,"$2,250,000 ",*Joey Gallo(minors),3B,14.3,692,2208,167,0.202,0.802,,,,,,,HS,"Bishop Gorman HS (Las Vegas, NV)"
2012,1s,,53,FrRnd,53,Rangers,TEX,Y,"$975,000 ",*Collin Wiles(minors),RHP,,,,,,,,,,,,,HS,"Blue Valley West HS (Stilwell, KS)"
2012,1,,25,FrRnd,25,Rays,TBD,Y,"$1,710,000 ",Richie Shaffer(minors),3B,0,51,122,5,0.213,0.72,,,,,,,4Yr,"Clemson University (Clemson, SC)"
2012,1,,24,FrRnd,24,Red Sox,BOS,Y,"$2,050,000 ",Deven Marrero(minors),SS,-0.2,173,335,6,0.194,0.534,,,,,,,4Yr,"Arizona State University (Tempe, AZ)"
2012,1s,,31,FrRnd,31,Red Sox,BOS,Y,"$1,575,000 ",*Brian Johnson(minors),LHP,0.9,6,7,0,0.143,0.286,65,7,9,4.74,1.55,0,4Yr,"University of Florida (Gainesville, FL)"
2012,1s,,37,FrRnd,37,Red Sox,BOS,Y,"$1,000,000 ",*Pat Light(minors),RHP,-0.7,2,0,0,,,17,0,1,11.34,2.28,0,4Yr,"Monmouth University (West Long Branch, NJ)"
2012,1,,14,FrRnd,14,Reds,CIN,Y,"$2,000,000 ",Nick Travieso(minors),RHP,,,,,,,,,,,,,HS,"Archbishop McCarthy HS (Southwest Ranches, FL)"
2012,1s,,49,FrRnd,49,Reds,CIN,Y,"$1,000,000 ",*Jesse Winker(minors),RF,5.2,492,1591,72,0.277,0.851,,,,,,,HS,"Olympia HS (Orlando, FL)"
2012,1s,,57,FrRnd,57,Reds,CIN,Y,"$825,000 ",*Jeff Gelalich(minors),OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)"
2012,1,,10,FrRnd,10,Rockies,COL,Y,"$2,600,000 ",David Dahl(minors),OF,0.6,327,1143,42,0.272,0.781,,,,,,,HS,"Oak Mountain HS (Birmingham, AL)"
2012,1s,,46,FrRnd,46,Rockies,COL,Y,"$1,000,000 ",*Eddie Butler(minors),RHP,-2.3,58,61,0,0.049,0.129,79,12,22,5.8,1.66,2,4Yr,"Radford University (Radford, VA)"
2012,1,,5,FrRnd,5,Royals,KCR,Y,"$3,000,000 ",Kyle Zimmer(minors),RHP,0,4,0,0,,,83,5,2,5.19,1.54,2,4Yr,"University of San Francisco (San Francisco, CA)"
2012,1,,2,FrRnd,2,Twins,MIN,Y,"$6,000,000 ",Byron Buxton(minors),OF,18.9,555,1845,92,0.246,0.775,,,,,,,HS,"Appling County HS (Baxley, GA)"
2012,1s,,32,FrRnd,32,Twins,MIN,Y,"$1,550,000 ",*Jose Berrios(minors),RHP,10.8,10,17,0,0.118,0.284,164,66,51,4.19,1.24,0,HS,"Papa Juan HS (Bayamon, Puerto Rico)"
2012,1s,,42,FrRnd,42,Twins,MIN,Y,"$1,227,000 ",*Luke Bard(minors),RHP,0.6,2,0,0,,,50,3,3,4.63,1.1,0,4Yr,"Georgia Institute of Technology (Atlanta, GA)"
2012,1,,13,FrRnd,13,White Sox,CHW,Y,"$2,475,000 ",Courtney Hawkins(minors),OF,,,,,,,,,,,,,HS,"Mary Carroll HS (Corpus Christi, TX)"
2012,1s,,48,FrRnd,48,White Sox,CHW,Y,"$950,000 ",*Keon Barnum(minors),1B,,,,,,,,,,,,,HS,"C. Leon King HS (Tampa, FL)"
2012,1,,30,FrRnd,30,Yankees,NYY,Y,"$1,200,000 ",Ty Hensley(minors),RHP,,,,,,,,,,,,,HS,"Edmond Santa Fe HS (Edmond, OK)"
2013,1,,1,FrRnd,1,Astros,HOU,Y,"$6,350,000 ",Mark Appel(minors),RHP,0.1,0,0,,,,2,0,0,0,0.5,0,4Yr,"Stanford University (Palo Alto, CA)"
2013,1,,24,FrRnd,24,Athletics,OAK,Y,"$1,800,000 ",Billy McKinney(minors),CF,-0.3,263,690,28,0.206,0.664,,,,,,,HS,"Plano West Senior HS (Plano, TX)"
2013,1,,10,FrRnd,10,Blue Jays,TOR,N,,Phil Bickford(minors),RHP,0.9,57,3,0,0.333,0.667,85,4,3,3.84,1.1,1,HS,"Oaks Christian HS (Westlake, CA)"
2013,1,,31,FrRnd,31,Braves via Indians,ATL,Y,"$1,704,200 ",*Jason Hursh(minors),RHP,-0.2,11,0,0,,,11,1,0,8.25,2,0,4Yr,"Oklahoma State University (Stillwater, OK)"
2013,1,,19,FrRnd,19,Cardinals,STL,Y,"$1,850,000 ",Marco Gonzales(minors),LHP,9.7,18,23,0,0.217,0.565,137,55,42,3.97,1.27,0,4Yr,"Gonzaga University (Spokane, WA)"
2013,1,,28,FrRnd,28,Cardinals via Brewers,STL,Y,"$1,785,300 ",*Rob Kaminsky(minors),LHP,-0.1,0,0,0,,,5,0,0,1.93,1.07,0,HS,"St. Joseph Regional HS (Montvale, NJ)"
2013,1,,2,FrRnd,2,Cubs,CHC,Y,"$6,708,400 ",Kris Bryant(minors),3B,28.5,907,3375,167,0.278,0.875,,,,,,,4Yr,"University of San Diego (San Diego, CA)"
2013,1,,15,FrRnd,15,Diamondbacks,ARI,Y,"$2,250,000 ",Braden Shipley(minors),RHP,-0.1,25,34,0,0.088,0.206,26,4,6,5.49,1.6,0,4Yr,"University of Nevada, Reno (Reno, NV)"
2013,1,,36,FrRnd,36,Diamondbacks,ARI,Y,"$1,435,000 ",Aaron Blair(minors),RHP,-2,16,22,0,0.091,0.221,16,2,8,7.89,1.73,0,4Yr,"Marshall University (Huntington, WV)"
2013,1,,18,FrRnd,18,Dodgers,LAD,Y,"$2,109,900 ",Chris Anderson(minors),RHP,,,,,,,,,,,,,4Yr,"Jacksonville University (Jacksonville, FL)"
2013,1,,25,FrRnd,25,Giants,SFG,Y,"$1,866,500 ",Christian Arroyo(minors),SS,1.3,181,547,19,0.234,0.685,1,0,0,0,2,0,HS,"Hernando HS (Brooksville, FL)"
2013,1,,5,FrRnd,5,Indians,CLE,Y,"$3,500,000 ",Jackson Frazier(minors),3B,0.2,247,744,29,0.238,0.756,,,,,,,HS,"Loganville HS (Loganville, GA)"
2013,1,,12,FrRnd,12,Mariners,SEA,Y,"$2,759,100 ",D.J. Peterson(minors),3B,,,,,,,,,,,,,4Yr,"University of New Mexico (Albuquerque, NM)"
2013,1,,6,FrRnd,6,Marlins,FLA,Y,"$3,516,500 ",Colin Moran(minors),3B,-0.2,497,1511,49,0.263,0.742,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)"
2013,1,,35,FrRnd,35,Marlins,FLA,N,,Matt Krook(minors),LHP,,,,,,,,,,,,,HS,"St. Ignatius College Preparatory (San Francisco, CA)"
2013,1,,11,FrRnd,11,Mets,NYM,Y,"$2,600,000 ",Dominic Smith(minors),1B,0.6,437,1217,46,0.249,0.74,,,,,,,HS,"Junipero Serra HS (Gardena, CA)"
2013,1,,22,FrRnd,22,Orioles,BAL,Y,"$1,947,600 ",Hunter Harvey(minors),RHP,0.6,1,0,0,,,30,1,2,3.08,1.14,0,HS,"Bandys HS (Catawba, NC)"
2013,1,,37,FrRnd,37,Orioles,BAL,Y,"$1,450,000 ",Josh Hart(minors),CF,,,,,,,,,,,,,HS,"Parkview HS (Lilburn, GA)"
2013,1,,13,FrRnd,13,Padres,SDP,Y,"$2,678,000 ",Hunter Renfroe(minors),RF,9.5,630,2164,141,0.238,0.787,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)"
2013,1,,16,FrRnd,16,Phillies,PHI,Y,"$2,299,300 ",J.P. Crawford(minors),SS,10.4,451,1628,26,0.253,0.703,,,,,,,HS,"Lakewood HS (Lakewood, CA)"
2013,1,,9,FrRnd,9,Pirates,PIT,Y,"$3,029,600 ",*Austin Meadows(minors),CF,6.7,411,1486,70,0.259,0.809,,,,,,,HS,"Grayson HS (Loganville, GA)"
2013,1,,14,FrRnd,14,Pirates,PIT,Y,"$2,369,800 ",Reese McGuire(minors),C,1.6,186,495,9,0.24,0.647,,,,,,,HS,"Kentwood HS (Covington, WA)"
2013,1,,23,FrRnd,23,Rangers,TEX,Y,"$2,215,000 ",Chi Chi Gonzalez(minors),RHP,-0.2,37,55,0,0.109,0.252,66,9,24,5.66,1.48,0,4Yr,"Oral Roberts University (Tulsa, OK)"
2013,1,,30,FrRnd,30,Rangers via Angels,TEX,Y,"$1,900,000 ",*Travis Demeritte(minors),SS,-1.8,92,287,6,0.216,0.605,1,0,0,36,4,0,HS,"Winder-Barrow HS (Winder, GA)"
2013,1,,21,FrRnd,21,Rays,TBD,Y,"$1,972,200 ",Nick Ciuffo(minors),C,-0.2,21,48,1,0.188,0.551,,,,,,,HS,"Lexington HS (Lexington, SC)"
2013,1,,29,FrRnd,29,Rays via Braves,TBD,Y,"$1,755,800 ",*Ryne Stanek(minors),RHP,3.1,35,0,0,,,254,6,12,3.52,1.27,4,4Yr,"University of Arkansas (Fayetteville, AR)"
2013,1,,7,FrRnd,7,Red Sox,BOS,Y,"$2,750,000 ",Trey Ball(minors),LHP,,,,,,,,,,,,,HS,"New Castle Chrysler HS (New Castle, IN)"
2013,1,,27,FrRnd,27,Reds,CIN,Y,"$1,812,400 ",Phil Ervin(minors),CF,0.4,237,586,17,0.247,0.728,1,0,0,0,0,0,4Yr,"Samford University (Homewood, AL)"
2013,1,,38,FrRnd,38,Reds,CIN,Y,"$1,500,000 ",Michael Lorenzen(minors),RHP,6.6,321,133,7,0.233,0.71,308,29,29,4.18,1.37,14,4Yr,"California State University, Fullerton (Fullerton, CA)"
2013,1,,3,FrRnd,3,Rockies,COL,Y,"$4,800,000 ",Jon Gray(minors),RHP,11.3,140,242,1,0.091,0.25,166,57,53,4.54,1.32,0,4Yr,"University of Oklahoma (Norman, OK)"
2013,1,,8,FrRnd,8,Royals,KCR,Y,"$2,200,000 ",Hunter Dozier(minors),SS,-1.4,506,1804,67,0.244,0.748,,,,,,,4Yr,"Stephen F. Austin State University (Nacogdoches, TX)"
2013,1,,34,FrRnd,34,Royals,KCR,Y,"$3,550,000 ",Sean Manaea(minors),LHP,12.8,8,14,0,0.214,0.552,144,53,45,3.9,1.21,0,4Yr,"Indiana State University (Terre Haute, IN)"
2013,1,,20,FrRnd,20,Tigers,DET,Y,"$2,001,700 ",Jonathon Crawford(minors),RHP,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)"
2013,1,,39,FrRnd,39,Tigers,DET,Y,"$1,433,400 ",Corey Knebel(minors),RHP,5.4,231,2,0,0,0,300,12,16,3.23,1.23,71,4Yr,"University of Texas at Austin (Austin, TX)"
2013,1,,4,FrRnd,4,Twins,MIN,Y,"$4,544,400 ",Kohl Stewart(minors),RHP,0.2,4,3,0,0.333,0.667,21,5,4,4.88,1.48,0,HS,"St. Pius X HS (Houston, TX)"
2013,1,,17,FrRnd,17,White Sox,CHW,Y,"$2,164,000 ",Tim Anderson(minors),SS,18.6,745,3015,96,0.289,0.765,,,,,,,JC,"East Central Community College (Decatur, MS)"
2013,1,,26,FrRnd,26,Yankees,NYY,Y,"$1,839,400 ",Eric Jagielo(minors),3B,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)"
2013,1,,32,FrRnd,32,Yankees via Indians,NYY,Y,"$1,800,000 ",*Aaron Judge(minors),CF,29.9,650,2362,187,0.277,0.945,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)"
2013,1,,33,FrRnd,33,Yankees via Nationals,NYY,Y,"$1,650,100 ",*Ian Clarkin(minors),LHP,,,,,,,,,,,,,HS,"Madison HS (San Diego, CA)"
2014,1,,15,FrRnd,15,Angels,ANA,Y,"$2,518,400 ",Sean Newcomb(minors),LHP,3,128,81,0,0.037,0.121,148,24,23,4.39,1.47,2,4Yr,"University of Hartford (West Hartford, CT)"
2014,1,,1,FrRnd,1,Astros,HOU,N,,Brady Aiken(minors),LHP,,,,,,,,,,,,,HS,"Cathedral Catholic HS (San Diego, CA)"
2014,1,,37,FrRnd,37,Astros,HOU,Y,"$1,534,100 ",Derek Fisher(minors),OF,0.2,172,410,17,0.195,0.663,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)"
2014,1,,25,FrRnd,25,Athletics,OAK,Y,"$1,750,000 ",Matt Chapman(minors),3B,24.3,649,2355,122,0.24,0.793,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)"
2014,1,,9,FrRnd,9,Blue Jays,TOR,Y,"$3,080,800 ",Jeff Hoffman(minors),RHP,-0.3,86,77,0,0.13,0.273,127,14,21,5.68,1.58,1,4Yr,"East Carolina University (Greenville, NC)"
2014,1,,11,FrRnd,11,Blue Jays,TOR,Y,"$2,888,300 ",Max Pentecost(minors),C,,,,,,,,,,,,,4Yr,"Kennesaw State University (Kennesaw, GA)"
2014,1,,32,FrRnd,32,Braves,ATL,Y,"$1,705,000 ",Braxton Davidson(minors),OF,,,,,,,,,,,,,HS,"T. C. Roberson HS (Asheville, NC)"
2014,1,,12,FrRnd,12,Brewers,MIL,Y,"$2,500,000 ",Kodi Medeiros(minors),LHP,,,,,,,,,,,,,HS,"Waiakea HS (Waiakea, HI)"
2014,1,,41,FrRnd,41,Brewers,MIL,Y,"$1,830,000 ",Jake Gatewood(minors),SS,,,,,,,,,,,,,HS,"Clovis HS (Clovis, CA)"
2014,1,,27,FrRnd,27,Cardinals,STL,Y,"$1,843,000 ",Luke Weaver(minors),RHP,1.5,84,108,1,0.167,0.382,95,24,36,4.8,1.39,0,4Yr,"Florida State University (Tallahassee, FL)"
2014,1,,34,FrRnd,34,Cardinals,STL,Y,"$2,000,000 ",Jack Flaherty(minors),RHP,9.3,84,123,1,0.155,0.412,96,32,24,3.38,1.09,0,HS,"Harvard-Westlake HS (Los Angeles, CA)"
2014,1,,4,FrRnd,4,Cubs,CHC,Y,"$3,125,000 ",Kyle Schwarber(minors),C,10.4,742,2494,176,0.234,0.835,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)"
2014,1,,16,FrRnd,16,Diamondbacks,ARI,Y,"$2,700,000 ",Touki Toussaint(minors),RHP,-0.8,41,34,0,0.029,0.113,49,9,6,5.46,1.5,0,HS,"Coral Springs Christian Academy (Coral Springs, FL)"
2014,1,,22,FrRnd,22,Dodgers,LAD,Y,"$2,500,000 ",Grant Holmes(minors),RHP,,,,,,,,,,,,,HS,"Conway HS (Conway, SC)"
2014,1,,14,FrRnd,14,Giants,SFG,Y,"$2,613,200 ",Tyler Beede(minors),RHP,0.2,28,40,0,0.1,0.263,45,5,12,5.04,1.52,0,4Yr,"Vanderbilt University (Nashville, TN)"
2014,1,,21,FrRnd,21,Indians,CLE,Y,"$1,900,000 ",Bradley Zimmer(minors),OF,2.8,320,823,21,0.216,0.642,,,,,,,4Yr,"University of San Francisco (San Francisco, CA)"
